area,source,year,common_name,sex,age,length,gear
BS,RACEBASE,2008,alaska skate,M,2,35,AFSC bottom trawl survey
BS,RACEBASE,2008,alaska skate,M,11,104,AFSC bottom trawl survey
BS,RACEBASE,2008,alaska skate,M,9,86,AFSC bottom trawl survey
BS,RACEBASE,2008,alaska skate,M,5,55,AFSC bottom trawl survey
BS,RACEBASE,2008,alaska skate,M,1,31,AFSC bottom trawl survey
BS,RACEBASE,2008,alaska skate,M,4,50,AFSC bottom trawl survey
BS,RACEBASE,2008,alaska skate,F,1,27,AFSC bottom trawl survey
BS,RACEBASE,2008,alaska skate,F,6,58,AFSC bottom trawl survey
BS,RACEBASE,2008,alaska skate,F,10,87,AFSC bottom trawl survey
BS,RACEBASE,2008,alaska skate,F,8,69,AFSC bottom trawl survey
BS,RACEBASE,2008,alaska skate,M,7,66,AFSC bottom trawl survey
BS,RACEBASE,2008,alaska skate,M,6,55,AFSC bottom trawl survey
BS,RACEBASE,2008,alaska skate,M,5,49,AFSC bottom trawl survey
BS,RACEBASE,2008,alaska skate,M,8,80,AFSC bottom trawl survey
BS,RACEBASE,2008,alaska skate,F,8,77,AFSC bottom trawl survey
BS,RACEBASE,2008,alaska skate,F,12,96,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,10,101,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,8,81,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,10,97,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,8,76,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,11,106,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,6,79,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,9,88,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,7,79,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,9,90,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,9,100,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,6,67,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,7,65,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,8,77,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,10,90,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,9,77,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,7,77,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,9,81,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,11,98,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,9,81,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,8,78,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,7,60,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,8,82,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,7,75,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,8,86,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,4,51,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,5,55,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,8,74,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,9,89,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,9,80,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,8,76,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,7,66,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,7,70,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,7,81,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,6,64,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,12,107,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,8,80,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,4,48,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,4,50,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,4,42,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,3,44,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,5,60,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,3,39,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,7,71,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,5,61,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,7,76,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,10,94,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,7,74,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,9,81,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,5,56,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,9,84,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,8,85,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,13,105,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,6,69,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,10,91,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,10,94,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,10,95,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,11,98,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,12,97,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,9,75,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,8,70,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,8,88,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,10,90,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,7,63,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,13,99,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,6,58,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,8,91,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,8,74,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,5,57,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,4,42,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,7,71,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,6,63,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,11,95,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,1,33,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,5,54,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,6,60,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,2,41,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,8,77,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,2,32,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,12,100,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,12,102,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,11,99,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,4,59,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,5,55,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,8,82,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,11,94,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,4,49,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,6,73,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,8,77,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,6,68,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,8,79,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,9,85,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,7,74,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,4,53,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,9,78,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,13,99,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,11,94,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,6,67,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,3,45,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,4,55,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,3,44,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,6,64,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,9,95,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,11,97,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,11,89,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,10,106,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,10,104,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,11,108,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,12,107,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,14,101,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,9,81,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,11,91,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,1,31,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,1,31,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,6,54,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,9,75,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,6,65,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,14,99,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,8,76,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,8,74,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,9,84,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,8,79,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,8,75,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,10,94,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,9,88,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,11,99,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,8,82,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,6,71,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,6,74,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,11,95,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,7,82,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,12,101,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,8,84,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,9,90,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,5,53,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,16,104,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,7,70,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,13,99,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,10,84,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,11,92,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,7,77,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,7,87,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,8,81,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,4,56,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,8,82,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,6,64,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,3,47,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,5,57,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,7,66,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,5,59,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,3,45,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,5,53,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,8,85,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,8,79,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,3,43,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,6,62,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,4,51,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,5,57,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,2,36,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,8,87,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,3,44,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,3,39,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,8,82,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,6,59,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,2,37,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,6,60,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,7,75,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,4,51,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,2,37,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,2,37,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,12,92,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,2,39,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,1,29,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,1,29,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,4,54,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,3,47,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,12,106,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,11,94,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,8,83,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,13,108,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,9,89,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,4,51,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,3,43,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,2,37,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,2,37,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,12,97,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,11,95,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,3,41,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,9,80,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,10,98,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,3,42,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,6,60,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,3,39,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,5,58,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,2,41,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,10,86,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,11,98,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,3,45,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,10,85,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,7,77,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,5,50,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,2,37,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,2,38,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,10,94,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,10,96,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,13,98,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,11,92,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,11,99,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,13,94,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,10,94,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,6,63,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,5,48,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,2,36,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,5,55,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,5,53,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,9,77,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,7,68,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,4,48,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,3,41,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,7,60,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,14,97,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,8,73,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,6,52,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,4,46,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,4,43,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,9,84,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,5,55,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,6,62,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,10,83,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,10,80,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,7,61,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,8,72,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,14,107,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,2,42,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,12,93,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,10,87,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,9,82,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,9,89,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,9,82,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,8,77,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,10,88,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,5,73,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,5,49,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,4,47,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,4,45,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,2,36,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,11,94,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,13,94,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,15,99,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,11,91,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,4,46,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,1,27,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,14,94,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,11,93,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,14,109,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,13,105,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,9,87,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,9,79,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,15,111,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,12,102,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,10,97,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,13,91,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,11,103,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,9,90,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,10,85,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,3,39,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,8,91,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,11,101,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,5,60,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,5,50,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,5,52,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,13,93,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,8,76,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,15,102,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,9,84,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,5,52,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,7,66,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,6,59,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,12,106,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,6,55,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,3,56,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,9,73,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,5,74,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,4,49,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,4,47,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,11,99,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,7,63,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,3,44,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,10,88,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,4,48,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,4,58,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,9,75,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,5,51,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,3,43,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,4,45,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,8,91,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,4,49,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,7,63,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,4,58,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,6,56,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,4,58,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,7,69,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,4,50,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,6,71,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,13,102,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,11,100,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,13,110,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,8,69,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,4,51,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,3,44,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,10,91,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,11,103,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,9,90,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,2,36,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,9,91,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,6,58,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,11,105,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,11,95,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,13,109,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,4,50,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,6,61,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,13,101,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,12,102,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,7,65,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,10,90,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,8,83,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,9,83,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,7,68,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,12,98,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,F,4,51,AFSC bottom trawl survey
BS,RACEBASE,2009,alaska skate,M,5,50,AFSC bottom trawl survey
BS,RACEBASE,2015,alaska skate,F,4,60,AFSC bottom trawl survey
BS,RACEBASE,2015,alaska skate,M,6,69,AFSC bottom trawl survey
BS,RACEBASE,2015,alaska skate,M,11,94,AFSC bottom trawl survey
BS,RACEBASE,2015,alaska skate,M,7,75,AFSC bottom trawl survey
BS,RACEBASE,2015,alaska skate,M,4,50,AFSC bottom trawl survey
BS,RACEBASE,2015,alaska skate,F,14,102,AFSC bottom trawl survey
BS,RACEBASE,2015,alaska skate,F,5,60,AFSC bottom trawl survey
BS,RACEBASE,2015,alaska skate,M,6,73,AFSC bottom trawl survey
